ds,form,year,varname,irn
ICPSR_07927,5,1976,v5150,00030
ICPSR_07928,5,1977,v5150,00030
ICPSR_07929,5,1978,v5150,00030
ICPSR_07930,5,1979,v5150,00030
ICPSR_07900,5,1980,v5150,00030
ICPSR_09013,5,1981,v5150,00030
ICPSR_09045,5,1982,v5150,00030
ICPSR_08387,5,1983,v5150,00030
ICPSR_08388,5,1984,v5150,00030
ICPSR_08546,5,1985,v5150,00030
ICPSR_08701,5,1986,v5150,00030
ICPSR_09079,5,1987,v5150,00030
ICPSR_06367,6,1993,v5150,00030
ICPSR_02268,6,1996,v5150,00030
ICPSR_02477,6,1997,v5150,00030
ICPSR_02751,6,1998,v5150,00030
ICPSR_02939,6,1999,v5150,00030
ICPSR_03184,6,2000,v5150,00030
ICPSR_03425,6,2001,v5150,00030
ICPSR_03752,1,2002,v1232,00030
ICPSR_03752,2,2002,v2236,00030
ICPSR_03752,3,2002,v3239,00030
ICPSR_03752,4,2002,v4239,00030
ICPSR_03752,5,2002,v1232,00030
ICPSR_03752,6,2002,v2236,00030
ICPSR_03752,7,2002,v3239,00030
ICPSR_03752,8,2002,v4239,00030
ICPSR_03753,1,2002,v150,00030
ICPSR_03753,2,2002,v1150,00030
ICPSR_03753,3,2002,v2150,00030
ICPSR_03753,4,2002,v3150,00030
ICPSR_03753,5,2002,v4150,00030
ICPSR_03753,6,2002,v5150,00030
ICPSR_03753,7,2002,v6150,00030
ICPSR_04018,1,2003,v1232,00030
ICPSR_04018,2,2003,v2236,00030
ICPSR_04018,3,2003,v3239,00030
ICPSR_04018,4,2003,v4239,00030
ICPSR_04018,5,2003,v1232,00030
ICPSR_04018,6,2003,v2236,00030
ICPSR_04018,7,2003,v3239,00030
ICPSR_04018,8,2003,v4239,00030
ICPSR_04019,1,2003,v150,00030
ICPSR_04019,2,2003,v1150,00030
ICPSR_04019,3,2003,v2150,00030
ICPSR_04019,4,2003,v3150,00030
ICPSR_04019,5,2003,v4150,00030
ICPSR_04019,6,2003,v5150,00030
ICPSR_04019,7,2003,v6150,00030
ICPSR_04263,1,2004,v1233,00030
ICPSR_04263,2,2004,v2237,00030
ICPSR_04263,3,2004,v3240,00030
ICPSR_04263,4,2004,v4240,00030
ICPSR_04263,5,2004,v1233,00030
ICPSR_04263,6,2004,v2237,00030
ICPSR_04263,7,2004,v3240,00030
ICPSR_04263,8,2004,v4240,00030
ICPSR_04264,1,2004,v150,00030
ICPSR_04264,2,2004,v1150,00030
ICPSR_04264,3,2004,v2150,00030
ICPSR_04264,4,2004,v3150,00030
ICPSR_04264,5,2004,v4150,00030
ICPSR_04264,6,2004,v5150,00030
ICPSR_04264,7,2004,v6150,00030
ICPSR_04536,1,2005,v150,00030
ICPSR_04536,2,2005,v1150,00030
ICPSR_04536,3,2005,v2150,00030
ICPSR_04536,4,2005,v3150,00030
ICPSR_04536,5,2005,v4150,00030
ICPSR_04536,6,2005,v5150,00030
ICPSR_04536,7,2005,v6150,00030
ICPSR_04537,1,2005,v1233,00030
ICPSR_04537,2,2005,v2237,00030
ICPSR_04537,3,2005,v3240,00030
ICPSR_04537,4,2005,v4240,00030
ICPSR_04537,5,2005,v1233,00030
ICPSR_04537,6,2005,v2237,00030
ICPSR_04537,7,2005,v3240,00030
ICPSR_04537,8,2005,v4240,00030
ICPSR_20022,1,2006,v150,00030
ICPSR_20022,2,2006,v1150,00030
ICPSR_20022,3,2006,v2150,00030
ICPSR_20022,4,2006,v3150,00030
ICPSR_20022,5,2006,v4150,00030
ICPSR_20022,6,2006,v5150,00030
ICPSR_20022,7,2006,v6150,00030
ICPSR_20180,1,2006,v1246,00030
ICPSR_20180,2,2006,v2237,00030
ICPSR_20180,3,2006,v3240,00030
ICPSR_20180,4,2006,v4240,00030
ICPSR_20180,5,2006,v1246,00030
ICPSR_20180,6,2006,v2237,00030
ICPSR_20180,7,2006,v3240,00030
ICPSR_20180,8,2006,v4240,00030
ICPSR_22480,1,2007,v150,00030
ICPSR_22480,2,2007,v1150,00030
ICPSR_22480,3,2007,v2150,00030
ICPSR_22480,4,2007,v3150,00030
ICPSR_22480,5,2007,v4150,00030
ICPSR_22480,6,2007,v5150,00030
ICPSR_22480,7,2007,v6150,00030
ICPSR_22500,1,2007,v1246,00030
ICPSR_22500,2,2007,v2237,00030
ICPSR_22500,3,2007,v3240,00030
ICPSR_22500,4,2007,v4240,00030
ICPSR_22500,5,2007,v1246,00030
ICPSR_22500,6,2007,v2237,00030
ICPSR_22500,7,2007,v3240,00030
ICPSR_22500,8,2007,v4240,00030
ICPSR_25382,1,2008,v150,00030
ICPSR_25382,2,2008,v1150,00030
ICPSR_25382,3,2008,v2150,00030
ICPSR_25382,4,2008,v3150,00030
ICPSR_25382,5,2008,v4150,00030
ICPSR_25382,6,2008,v5150,00030
ICPSR_25382,7,2008,v6150,00030
ICPSR_25422,1,2008,v1246,00030
ICPSR_25422,2,2008,v2237,00030
ICPSR_25422,3,2008,v3240,00030
ICPSR_25422,4,2008,v4240,00030
ICPSR_25422,5,2008,v1246,00030
ICPSR_25422,6,2008,v2237,00030
ICPSR_25422,7,2008,v3240,00030
ICPSR_25422,8,2008,v4240,00030
ICPSR_28401,1,2009,v150,00030
ICPSR_28401,2,2009,v1150,00030
ICPSR_28401,3,2009,v2150,00030
ICPSR_28401,4,2009,v3150,00030
ICPSR_28401,5,2009,v4150,00030
ICPSR_28401,6,2009,v5150,00030
ICPSR_28401,7,2009,v6150,00030
ICPSR_28402,1,2009,v1246,00030
ICPSR_28402,2,2009,v2238,00030
ICPSR_28402,3,2009,v3240,00030
ICPSR_28402,4,2009,v4241,00030
ICPSR_28402,5,2009,v1246,00030
ICPSR_28402,6,2009,v2238,00030
ICPSR_28402,7,2009,v3240,00030
ICPSR_28402,8,2009,v4241,00030
ICPSR_30984,1,2010,v1253,00030
ICPSR_30984,2,2010,v2238,00030
ICPSR_30984,3,2010,v3240,00030
ICPSR_30984,4,2010,v4241,00030
ICPSR_30984,5,2010,v1253,00030
ICPSR_30984,6,2010,v2238,00030
ICPSR_30984,7,2010,v3240,00030
ICPSR_30984,8,2010,v4241,00030
ICPSR_30985,1,2010,v150,00030
ICPSR_30985,2,2010,v1150,00030
ICPSR_30985,3,2010,v2150,00030
ICPSR_30985,4,2010,v3150,00030
ICPSR_30985,5,2010,v4150,00030
ICPSR_30985,6,2010,v5150,00030
ICPSR_30985,7,2010,v6150,00030
ICPSR_33902,1,2011,v1253,00030
ICPSR_33902,2,2011,v2238,00030
ICPSR_33902,3,2011,v3240,00030
ICPSR_33902,4,2011,v4241,00030
ICPSR_33902,5,2011,v1253,00030
ICPSR_33902,6,2011,v2238,00030
ICPSR_33902,7,2011,v3240,00030
ICPSR_33902,8,2011,v4241,00030
ICPSR_34409,1,2011,v150,00030
ICPSR_34409,2,2011,v1150,00030
ICPSR_34409,3,2011,v2150,00030
ICPSR_34409,4,2011,v3150,00030
ICPSR_34409,5,2011,v4150,00030
ICPSR_34409,6,2011,v5150,00030
ICPSR_34409,7,2011,v6150,00030
ICPSR_34574,1,2012,v7202,00030
ICPSR_34861,1,2012,v2150,00030
ICPSR_34861,2,2012,v1150,00030
ICPSR_34861,3,2012,v2150,00030
ICPSR_34861,4,2012,v3150,00030
ICPSR_34861,5,2012,v4150,00030
ICPSR_34861,6,2012,v5150,00030
ICPSR_34861,7,2012,v6150,00030
ICPSR_35166,1,2013,v7202,00030
ICPSR_35218,1,2013,v2150,00030
ICPSR_35218,2,2013,v1150,00030
ICPSR_35218,3,2013,v2150,00030
ICPSR_35218,4,2013,v3150,00030
ICPSR_35218,5,2013,v4150,00030
ICPSR_35218,6,2013,v5150,00030
ICPSR_35218,7,2013,v6150,00030
ICPSR_36149,1,2014,v7202,00030
ICPSR_36263,1,2014,v2150,00030
ICPSR_36263,2,2014,v1150,00030
ICPSR_36263,3,2014,v2150,00030
ICPSR_36263,4,2014,v3150,00030
ICPSR_36263,5,2014,v4150,00030
ICPSR_36263,6,2014,v5150,00030
ICPSR_36263,7,2014,v6150,00030
ICPSR_36407,1,2015,v7202,00030
ICPSR_36408,1,2015,v2150,00030
ICPSR_36408,2,2015,v1150,00030
ICPSR_36408,3,2015,v2150,00030
ICPSR_36408,4,2015,v3150,00030
ICPSR_36408,5,2015,v4150,00030
ICPSR_36408,6,2015,v5150,00030
ICPSR_36408,7,2015,v6150,00030
ICPSR_36798,1,2016,v2150,00030
ICPSR_36798,2,2016,v1150,00030
ICPSR_36798,3,2016,v2150,00030
ICPSR_36798,4,2016,v3150,00030
ICPSR_36798,5,2016,v4150,00030
ICPSR_36798,6,2016,v5150,00030
ICPSR_36798,7,2016,v6150,00030
ICPSR_36799,1,2016,v7202,00030
ICPSR_37182,1,2017,v2150,00030
ICPSR_37182,2,2017,v1150,00030
ICPSR_37182,3,2017,v2150,00030
ICPSR_37182,4,2017,v3150,00030
ICPSR_37182,5,2017,v4150,00030
ICPSR_37182,6,2017,v5150,00030
ICPSR_37182,7,2017,v6150,00030
ICPSR_37183,1,2017,v7202,00030
ICPSR_37415,1,2018,v7202,00030
ICPSR_37416,1,2018,v2150,00030
ICPSR_37416,2,2018,v1150,00030
ICPSR_37416,3,2018,v2150,00030
ICPSR_37416,4,2018,v3150,00030
ICPSR_37416,5,2018,v4150,00030
ICPSR_37416,6,2018,v5150,00030
ICPSR_37416,7,2018,v6150,00030
ICPSR_37841,1,2019,v2150,00030
ICPSR_37841,2,2019,v1150,00030
ICPSR_37841,3,2019,v2150,00030
ICPSR_37841,4,2019,v3150,00030
ICPSR_37841,5,2019,v4150,00030
ICPSR_37841,6,2019,v5150,00030
ICPSR_37841,7,2019,v6150,00030
ICPSR_37842,1,2019,v7202,00030
ICPSR_38156,1,2020,v2150,00030
ICPSR_38156,2,2020,v1150,00030
ICPSR_38156,3,2020,v2150,00030
ICPSR_38156,4,2020,v3150,00030
ICPSR_38156,5,2020,v4150,00030
ICPSR_38156,6,2020,v5150,00030
ICPSR_38156,7,2020,v6150,00030
ICPSR_38189,1,2020,v7202,00030
ICPSR_38502,1,2021,v7202,00030
ICPSR_38503,1,2021,v2150,00030
ICPSR_38503,2,2021,v1150,00030
ICPSR_38503,3,2021,v2150,00030
ICPSR_38503,4,2021,v3150,00030
ICPSR_38503,5,2021,v4150,00030
ICPSR_38503,6,2021,v5150,00030
ICPSR_38503,7,2021,v6150,00030
ICPSR_38882,1,2022,v2150,00030
ICPSR_38882,2,2022,v1150,00030
ICPSR_38882,3,2022,v2150,00030
ICPSR_38882,4,2022,v3150,00030
ICPSR_38882,5,2022,v4150,00030
ICPSR_38882,6,2022,v5150,00030
ICPSR_38882,7,2022,v6150,00030
ICPSR_38883,1,2022,v7202,00030
ICPSR_39171,1,2023,v7202,00030
ICPSR_39172,1,2023,v2150,00030
ICPSR_39172,2,2023,v1150,00030
ICPSR_39172,3,2023,v2150,00030
ICPSR_39172,4,2023,v3150,00030
ICPSR_39172,5,2023,v4150,00030
ICPSR_39172,6,2023,v5150,00030
ICPSR_39172,7,2023,v6150,00030
ICPSR_02521,1,1991,v1226,00030
ICPSR_02521,2,1991,v2226,00030
ICPSR_02521,3,1991,v1226,00030
ICPSR_02521,4,1991,v2226,00030
ICPSR_02522,1,1992,v1225,00030
ICPSR_02522,2,1992,v2224,00030
ICPSR_02522,3,1992,v1225,00030
ICPSR_02522,4,1992,v2224,00030
ICPSR_02523,1,1993,v1226,00030
ICPSR_02523,2,1993,v2227,00030
ICPSR_02523,3,1993,v1226,00030
ICPSR_02523,4,1993,v2227,00030
ICPSR_02475,1,1994,v1227,00030
ICPSR_02475,2,1994,v2227,00030
ICPSR_02475,3,1994,v1227,00030
ICPSR_02475,4,1994,v2227,00030
ICPSR_02390,1,1995,v1233,00030
ICPSR_02390,2,1995,v2228,00030
ICPSR_02390,3,1995,v1233,00030
ICPSR_02390,4,1995,v2228,00030
ICPSR_02350,1,1996,v1235,00030
ICPSR_02350,2,1996,v2233,00030
ICPSR_02350,3,1996,v1235,00030
ICPSR_02350,4,1996,v2233,00030
ICPSR_02476,1,1997,v1235,00030
ICPSR_02476,2,1997,v2233,00030
ICPSR_02476,5,1997,v1235,00030
ICPSR_02476,6,1997,v2233,00030
ICPSR_02752,1,1998,v1233,00030
ICPSR_02752,2,1998,v2233,00030
ICPSR_02752,5,1998,v1233,00030
ICPSR_02752,6,1998,v2233,00030
ICPSR_02940,1,1999,v1233,00030
ICPSR_02940,2,1999,v2233,00030
ICPSR_02940,5,1999,v1233,00030
ICPSR_02940,6,1999,v2233,00030
ICPSR_03183,1,2000,v1233,00030
ICPSR_03183,2,2000,v2233,00030
ICPSR_03183,5,2000,v1233,00030
ICPSR_03183,6,2000,v2233,00030
ICPSR_03426,1,2001,v1232,00030
ICPSR_03426,2,2001,v2236,00030
ICPSR_03426,5,2001,v1232,00030
ICPSR_03426,6,2001,v2236,00030
ICPSR_09079,6,1988,v5150,00030
ICPSR_09397,6,1989,v5150,00030
ICPSR_09745,6,1990,v5150,00030
ICPSR_09871,6,1991,v5150,00030
ICPSR_06133,6,1992,v5150,00030
ICPSR_03752,1,2002,v1236,00090
ICPSR_03752,2,2002,v2240,00090
ICPSR_03752,3,2002,v3243,00090
ICPSR_03752,4,2002,v4243,00090
ICPSR_03752,5,2002,v1236,00090
ICPSR_03752,6,2002,v2240,00090
ICPSR_03752,7,2002,v3243,00090
ICPSR_03752,8,2002,v4243,00090
ICPSR_03753,1,2002,v155,00090
ICPSR_03753,2,2002,v1155,00090
ICPSR_03753,3,2002,v2155,00090
ICPSR_03753,4,2002,v3155,00090
ICPSR_03753,5,2002,v4155,00090
ICPSR_03753,7,2002,v6155,00090
ICPSR_04018,1,2003,v1236,00090
ICPSR_04018,2,2003,v2240,00090
ICPSR_04018,3,2003,v3243,00090
ICPSR_04018,4,2003,v4243,00090
ICPSR_04018,5,2003,v1236,00090
ICPSR_04018,6,2003,v2240,00090
ICPSR_04018,7,2003,v3243,00090
ICPSR_04018,8,2003,v4243,00090
ICPSR_04019,1,2003,v155,00090
ICPSR_04019,2,2003,v1155,00090
ICPSR_04019,3,2003,v2155,00090
ICPSR_04019,4,2003,v3155,00090
ICPSR_04019,5,2003,v4155,00090
ICPSR_04019,6,2003,v5155,00090
ICPSR_04019,7,2003,v6155,00090
ICPSR_04263,1,2004,v1237,00090
ICPSR_04263,2,2004,v2241,00090
ICPSR_04263,3,2004,v3244,00090
ICPSR_04263,4,2004,v4244,00090
ICPSR_04263,5,2004,v1237,00090
ICPSR_04263,6,2004,v2241,00090
ICPSR_04263,7,2004,v3244,00090
ICPSR_04263,8,2004,v4244,00090
ICPSR_04264,1,2004,v155,00090
ICPSR_04264,2,2004,v1155,00090
ICPSR_04264,3,2004,v2155,00090
ICPSR_04264,4,2004,v3155,00090
ICPSR_04264,5,2004,v4155,00090
ICPSR_04264,6,2004,v5155,00090
ICPSR_04264,7,2004,v6155,00090
ICPSR_04536,1,2005,v155,00090
ICPSR_04536,2,2005,v1155,00090
ICPSR_04536,3,2005,v2155,00090
ICPSR_04536,4,2005,v3155,00090
ICPSR_04536,5,2005,v4155,00090
ICPSR_04536,6,2005,v5155,00090
ICPSR_04536,7,2005,v6155,00090
ICPSR_04537,1,2005,v1237,00090
ICPSR_04537,2,2005,v2241,00090
ICPSR_04537,3,2005,v3244,00090
ICPSR_04537,4,2005,v4244,00090
ICPSR_04537,5,2005,v1237,00090
ICPSR_04537,6,2005,v2241,00090
ICPSR_04537,7,2005,v3244,00090
ICPSR_04537,8,2005,v4244,00090
ICPSR_20022,1,2006,v155,00090
ICPSR_20022,2,2006,v1155,00090
ICPSR_20022,3,2006,v2155,00090
ICPSR_20022,4,2006,v3155,00090
ICPSR_20022,5,2006,v4155,00090
ICPSR_20022,6,2006,v5155,00090
ICPSR_20022,7,2006,v6155,00090
ICPSR_20180,1,2006,v1250,00090
ICPSR_20180,2,2006,v2241,00090
ICPSR_20180,3,2006,v3244,00090
ICPSR_20180,4,2006,v4244,00090
ICPSR_20180,5,2006,v1250,00090
ICPSR_20180,6,2006,v2241,00090
ICPSR_20180,7,2006,v3244,00090
ICPSR_20180,8,2006,v4244,00090
ICPSR_22480,1,2007,v155,00090
ICPSR_22480,2,2007,v1155,00090
ICPSR_22480,3,2007,v2155,00090
ICPSR_22480,4,2007,v3155,00090
ICPSR_22480,5,2007,v4155,00090
ICPSR_22480,6,2007,v5155,00090
ICPSR_22480,7,2007,v6155,00090
ICPSR_22500,1,2007,v1250,00090
ICPSR_22500,2,2007,v2241,00090
ICPSR_22500,3,2007,v3244,00090
ICPSR_22500,4,2007,v4244,00090
ICPSR_22500,5,2007,v1250,00090
ICPSR_22500,6,2007,v2241,00090
ICPSR_22500,7,2007,v3244,00090
ICPSR_22500,8,2007,v4244,00090
ICPSR_25382,1,2008,v155,00090
ICPSR_25382,2,2008,v1155,00090
ICPSR_25382,3,2008,v2155,00090
ICPSR_25382,4,2008,v3155,00090
ICPSR_25382,5,2008,v4155,00090
ICPSR_25382,6,2008,v5155,00090
ICPSR_25382,7,2008,v6155,00090
ICPSR_25422,1,2008,v1250,00090
ICPSR_25422,2,2008,v2241,00090
ICPSR_25422,3,2008,v3244,00090
ICPSR_25422,4,2008,v4244,00090
ICPSR_25422,5,2008,v1250,00090
ICPSR_25422,6,2008,v2241,00090
ICPSR_25422,7,2008,v3244,00090
ICPSR_25422,8,2008,v4244,00090
ICPSR_28401,1,2009,v155,00090
ICPSR_28401,2,2009,v1155,00090
ICPSR_28401,3,2009,v2155,00090
ICPSR_28401,4,2009,v3155,00090
ICPSR_28401,5,2009,v4155,00090
ICPSR_28401,6,2009,v5155,00090
ICPSR_28401,7,2009,v6155,00090
ICPSR_28402,1,2009,v1250,00090
ICPSR_28402,2,2009,v2242,00090
ICPSR_28402,3,2009,v3244,00090
ICPSR_28402,4,2009,v4245,00090
ICPSR_28402,5,2009,v1250,00090
ICPSR_28402,6,2009,v2242,00090
ICPSR_28402,7,2009,v3244,00090
ICPSR_28402,8,2009,v4245,00090
ICPSR_30984,1,2010,v1257,00090
ICPSR_30984,2,2010,v2242,00090
ICPSR_30984,3,2010,v3244,00090
ICPSR_30984,4,2010,v4245,00090
ICPSR_30984,5,2010,v1257,00090
ICPSR_30984,6,2010,v2242,00090
ICPSR_30984,7,2010,v3244,00090
ICPSR_30984,8,2010,v4245,00090
ICPSR_30985,1,2010,v155,00090
ICPSR_30985,2,2010,v1155,00090
ICPSR_30985,3,2010,v2155,00090
ICPSR_30985,4,2010,v3155,00090
ICPSR_30985,5,2010,v4155,00090
ICPSR_30985,6,2010,v5155,00090
ICPSR_30985,7,2010,v6155,00090
ICPSR_33902,1,2011,v1257,00090
ICPSR_33902,2,2011,v2242,00090
ICPSR_33902,3,2011,v3244,00090
ICPSR_33902,4,2011,v4245,00090
ICPSR_33902,5,2011,v1257,00090
ICPSR_33902,6,2011,v2242,00090
ICPSR_33902,7,2011,v3244,00090
ICPSR_33902,8,2011,v4245,00090
ICPSR_34409,1,2011,v155,00090
ICPSR_34409,2,2011,v1155,00090
ICPSR_34409,3,2011,v2155,00090
ICPSR_34409,4,2011,v3155,00090
ICPSR_34409,5,2011,v4155,00090
ICPSR_34409,6,2011,v5155,00090
ICPSR_34409,7,2011,v6155,00090
ICPSR_34574,1,2012,v7206,00090
ICPSR_34861,1,2012,v2155,00090
ICPSR_34861,2,2012,v1155,00090
ICPSR_34861,3,2012,v2155,00090
ICPSR_34861,4,2012,v3155,00090
ICPSR_34861,5,2012,v4155,00090
ICPSR_34861,6,2012,v5155,00090
ICPSR_34861,7,2012,v6155,00090
ICPSR_35166,1,2013,v7206,00090
ICPSR_35218,1,2013,v2155,00090
ICPSR_35218,2,2013,v1155,00090
ICPSR_35218,3,2013,v2155,00090
ICPSR_35218,4,2013,v3155,00090
ICPSR_35218,5,2013,v4155,00090
ICPSR_35218,6,2013,v5155,00090
ICPSR_35218,7,2013,v6155,00090
ICPSR_36149,1,2014,v7206,00090
ICPSR_36263,1,2014,v2155,00090
ICPSR_36263,2,2014,v1155,00090
ICPSR_36263,3,2014,v2155,00090
ICPSR_36263,4,2014,v3155,00090
ICPSR_36263,5,2014,v4155,00090
ICPSR_36263,6,2014,v5155,00090
ICPSR_36263,7,2014,v6155,00090
ICPSR_36407,1,2015,v7206,00090
ICPSR_36408,1,2015,v2155,00090
ICPSR_36408,2,2015,v1155,00090
ICPSR_36408,3,2015,v2155,00090
ICPSR_36408,4,2015,v3155,00090
ICPSR_36408,5,2015,v4155,00090
ICPSR_36408,6,2015,v5155,00090
ICPSR_36408,7,2015,v6155,00090
ICPSR_36798,1,2016,v2155,00090
ICPSR_36798,2,2016,v1155,00090
ICPSR_36798,3,2016,v2155,00090
ICPSR_36798,4,2016,v3155,00090
ICPSR_36798,5,2016,v4155,00090
ICPSR_36798,6,2016,v5155,00090
ICPSR_36798,7,2016,v6155,00090
ICPSR_36799,1,2016,v7206,00090
ICPSR_37182,1,2017,v2155,00090
ICPSR_37182,1,2017,v1155,00090
ICPSR_37182,1,2017,v2155,00090
ICPSR_37182,1,2017,v3155,00090
ICPSR_37182,1,2017,v4155,00090
ICPSR_37182,1,2017,v5155,00090
ICPSR_37182,1,2017,v6155,00090
ICPSR_37183,1,2017,v7206,00090
ICPSR_37415,1,2018,v7206,00090
ICPSR_37416,1,2018,v2155,00090
ICPSR_37416,1,2018,v1155,00090
ICPSR_37416,1,2018,v2155,00090
ICPSR_37416,1,2018,v3155,00090
ICPSR_37416,1,2018,v4155,00090
ICPSR_37416,1,2018,v5155,00090
ICPSR_37416,1,2018,v6155,00090
ICPSR_37841,1,2019,v2155,00090
ICPSR_37841,1,2019,v1155,00090
ICPSR_37841,1,2019,v2155,00090
ICPSR_37841,1,2019,v3155,00090
ICPSR_37841,1,2019,v4155,00090
ICPSR_37841,1,2019,v5155,00090
ICPSR_37841,1,2019,v6155,00090
ICPSR_37842,1,2019,v7206,00090
ICPSR_38156,1,2020,v2155,00090
ICPSR_38156,1,2020,v1155,00090
ICPSR_38156,1,2020,v2155,00090
ICPSR_38156,1,2020,v3155,00090
ICPSR_38156,1,2020,v4155,00090
ICPSR_38156,1,2020,v5155,00090
ICPSR_38156,1,2020,v6155,00090
ICPSR_38189,1,2020,v7206,00090
ICPSR_38502,1,2021,v7206,00090
ICPSR_38503,1,2021,v2155,00090
ICPSR_38503,1,2021,v1155,00090
ICPSR_38503,1,2021,v2155,00090
ICPSR_38503,1,2021,v3155,00090
ICPSR_38503,1,2021,v4155,00090
ICPSR_38503,1,2021,v5155,00090
ICPSR_38503,1,2021,v6155,00090
ICPSR_38882,1,2022,v2155,00090
ICPSR_38882,1,2022,v1155,00090
ICPSR_38882,1,2022,v2155,00090
ICPSR_38882,1,2022,v3155,00090
ICPSR_38882,1,2022,v4155,00090
ICPSR_38882,1,2022,v5155,00090
ICPSR_38882,1,2022,v6155,00090
ICPSR_38883,1,2022,v7206,00090
ICPSR_39171,1,2023,v7206,00090
ICPSR_39172,1,2023,v2155,00090
ICPSR_39172,2,2023,v1155,00090
ICPSR_39172,3,2023,v2155,00090
ICPSR_39172,4,2023,v3155,00090
ICPSR_39172,5,2023,v4155,00090
ICPSR_39172,6,2023,v5155,00090
ICPSR_39172,7,2023,v6155,00090
ICPSR_02521,1,1991,v1230,00090
ICPSR_02521,2,1991,v2230,00090
ICPSR_02521,3,1991,v1230,00090
ICPSR_02521,4,1991,v2230,00090
ICPSR_02522,1,1992,v1229,00090
ICPSR_02522,2,1992,v2228,00090
ICPSR_02522,3,1992,v1229,00090
ICPSR_02522,4,1992,v2228,00090
ICPSR_02523,1,1993,v1230,00090
ICPSR_02523,2,1993,v2231,00090
ICPSR_02523,3,1993,v1230,00090
ICPSR_02523,4,1993,v2231,00090
ICPSR_02475,1,1994,v1231,00090
ICPSR_02475,2,1994,v2231,00090
ICPSR_02475,3,1994,v1231,00090
ICPSR_02475,4,1994,v2231,00090
ICPSR_02390,1,1995,v1237,00090
ICPSR_02390,2,1995,v2232,00090
ICPSR_02390,3,1995,v1237,00090
ICPSR_02390,4,1995,v2232,00090
ICPSR_02350,1,1996,v1239,00090
ICPSR_02350,2,1996,v2237,00090
ICPSR_02350,3,1996,v1239,00090
ICPSR_02350,4,1996,v2237,00090
ICPSR_02476,1,1997,v1239,00090
ICPSR_02476,2,1997,v2237,00090
ICPSR_02476,5,1997,v1239,00090
ICPSR_02476,6,1997,v2237,00090
ICPSR_02752,1,1998,v1237,00090
ICPSR_02752,2,1998,v2237,00090
ICPSR_02752,5,1998,v1237,00090
ICPSR_02752,6,1998,v2237,00090
ICPSR_02940,1,1999,v1237,00090
ICPSR_02940,2,1999,v2237,00090
ICPSR_02940,5,1999,v1237,00090
ICPSR_02940,6,1999,v2237,00090
ICPSR_03183,1,2000,v1237,00090
ICPSR_03183,2,2000,v2237,00090
ICPSR_03183,5,2000,v1237,00090
ICPSR_03183,6,2000,v2237,00090
ICPSR_03426,1,2001,v1236,00090
ICPSR_03426,2,2001,v2240,00090
ICPSR_03426,5,2001,v1236,00090
ICPSR_03426,6,2001,v2240,00090
ICPSR_03752,1,2002,v1245,00310
ICPSR_03752,2,2002,v2249,00310
ICPSR_03752,3,2002,v3252,00310
ICPSR_03752,4,2002,v4252,00310
ICPSR_03752,5,2002,v1245,00310
ICPSR_03752,6,2002,v2249,00310
ICPSR_03752,7,2002,v3252,00310
ICPSR_03752,8,2002,v4252,00310
ICPSR_03753,1,2002,v163,00310
ICPSR_03753,2,2002,v1163,00310
ICPSR_03753,3,2002,v2163,00310
ICPSR_03753,4,2002,v3163,00310
ICPSR_03753,5,2002,v4163,00310
ICPSR_03753,7,2002,v6163,00310
ICPSR_04018,1,2003,v1245,00310
ICPSR_04018,2,2003,v2249,00310
ICPSR_04018,3,2003,v3252,00310
ICPSR_04018,4,2003,v4252,00310
ICPSR_04018,5,2003,v1245,00310
ICPSR_04018,6,2003,v2249,00310
ICPSR_04018,7,2003,v3252,00310
ICPSR_04018,8,2003,v4252,00310
ICPSR_04019,1,2003,v163,00310
ICPSR_04019,2,2003,v1163,00310
ICPSR_04019,3,2003,v2163,00310
ICPSR_04019,4,2003,v3163,00310
ICPSR_04019,5,2003,v4163,00310
ICPSR_04019,6,2003,v5163,00310
ICPSR_04019,7,2003,v6163,00310
ICPSR_04263,1,2004,v1246,00310
ICPSR_04263,2,2004,v2250,00310
ICPSR_04263,3,2004,v3253,00310
ICPSR_04263,4,2004,v4253,00310
ICPSR_04263,5,2004,v1246,00310
ICPSR_04263,6,2004,v2250,00310
ICPSR_04263,7,2004,v3253,00310
ICPSR_04263,8,2004,v4253,00310
ICPSR_04264,1,2004,v163,00310
ICPSR_04264,2,2004,v1163,00310
ICPSR_04264,3,2004,v2163,00310
ICPSR_04264,4,2004,v3163,00310
ICPSR_04264,5,2004,v4163,00310
ICPSR_04264,6,2004,v5163,00310
ICPSR_04264,7,2004,v6163,00310
ICPSR_04536,1,2005,v163,00310
ICPSR_04536,2,2005,v1163,00310
ICPSR_04536,3,2005,v2163,00310
ICPSR_04536,4,2005,v3163,00310
ICPSR_04536,5,2005,v4163,00310
ICPSR_04536,6,2005,v5163,00310
ICPSR_04536,7,2005,v6163,00310
ICPSR_04537,1,2005,v1246,00310
ICPSR_04537,2,2005,v2250,00310
ICPSR_04537,3,2005,v3253,00310
ICPSR_04537,4,2005,v4253,00310
ICPSR_04537,5,2005,v1246,00310
ICPSR_04537,6,2005,v2250,00310
ICPSR_04537,7,2005,v3253,00310
ICPSR_04537,8,2005,v4253,00310
ICPSR_20022,1,2006,v163,00310
ICPSR_20022,2,2006,v1163,00310
ICPSR_20022,3,2006,v2163,00310
ICPSR_20022,4,2006,v3163,00310
ICPSR_20022,5,2006,v4163,00310
